Date,Datetime,Close,Volume,Open,High,Low,Symbol,Type
2025-06-21,2025-06-21 05:30:00,0.5768480561772417,655089381.7343858,0.5768480561772417,0.5768480561772417,0.5768480561772417,ADA-USD,crypto
2025-06-22,2025-06-22 05:30:00,0.5507083653541873,616320411.8508501,0.5507083653541873,0.5507083653541873,0.5507083653541873,ADA-USD,crypto
2025-06-23,2025-06-23 05:30:00,0.5411301510006504,1046673222.5903796,0.5411301510006504,0.5411301510006504,0.5411301510006504,ADA-USD,crypto
2025-06-24,2025-06-24 05:30:00,0.5832401178415064,923344856.19398,0.5832401178415064,0.5832401178415064,0.5832401178415064,ADA-USD,crypto
2025-06-25,2025-06-25 05:30:00,0.5872194649270592,716773448.9598132,0.5872194649270592,0.5872194649270592,0.5872194649270592,ADA-USD,crypto
2025-06-26,2025-06-26 05:30:00,0.5667721482568538,549499472.3311824,0.5667721482568538,0.5667721482568538,0.5667721482568538,ADA-USD,crypto
2025-06-27,2025-06-27 05:30:00,0.5541621947716998,546164591.2662042,0.5541621947716998,0.5541621947716998,0.5541621947716998,ADA-USD,crypto
2025-06-28,2025-06-28 05:30:00,0.5586998411211989,461343367.5389696,0.5586998411211989,0.5586998411211989,0.5586998411211989,ADA-USD,crypto
2025-06-29,2025-06-29 05:30:00,0.5655976009022613,328696976.3556034,0.5655976009022613,0.5655976009022613,0.5655976009022613,ADA-USD,crypto
2025-06-30,2025-06-30 05:30:00,0.5775074724180472,546299719.7888314,0.5775074724180472,0.5775074724180472,0.5775074724180472,ADA-USD,crypto
2025-07-01,2025-07-01 05:30:00,0.5720180140652412,685730060.096957,0.5720180140652412,0.5720180140652412,0.5720180140652412,ADA-USD,crypto
2025-07-02,2025-07-02 05:30:00,0.5421512626893101,631715565.0969181,0.5421512626893101,0.5421512626893101,0.5421512626893101,ADA-USD,crypto
2025-07-03,2025-07-03 05:30:00,0.5846952591552708,934344132.0381689,0.5846952591552708,0.5846952591552708,0.5846952591552708,ADA-USD,crypto
2025-07-04,2025-07-04 05:30:00,0.5987839336899987,723259758.2613916,0.5987839336899987,0.5987839336899987,0.5987839336899987,ADA-USD,crypto
2025-07-05,2025-07-05 05:30:00,0.5728146380802783,539620249.5139698,0.5728146380802783,0.5728146380802783,0.5728146380802783,ADA-USD,crypto
2025-07-06,2025-07-06 05:30:00,0.5760131698614164,287359327.05554503,0.5760131698614164,0.5760131698614164,0.5760131698614164,ADA-USD,crypto
2025-07-07,2025-07-07 05:30:00,0.5857056935866781,379742988.53059584,0.5857056935866781,0.5857056935866781,0.5857056935866781,ADA-USD,crypto
2025-07-08,2025-07-08 05:30:00,0.5798100944867142,559194866.5817564,0.5798100944867142,0.5798100944867142,0.5798100944867142,ADA-USD,crypto
2025-07-09,2025-07-09 05:30:00,0.5882961516358525,487674618.9568239,0.5882961516358525,0.5882961516358525,0.5882961516358525,ADA-USD,crypto
2025-07-10,2025-07-10 05:30:00,0.6236218758822067,921412284.2952383,0.6236218758822067,0.6236218758822067,0.6236218758822067,ADA-USD,crypto
2025-07-11,2025-07-11 05:30:00,0.6771328310749256,1062017291.4508075,0.6771328310749256,0.6771328310749256,0.6771328310749256,ADA-USD,crypto
2025-07-12,2025-07-12 05:30:00,0.7108207334882014,2545650162.8728247,0.7108207334882014,0.7108207334882014,0.7108207334882014,ADA-USD,crypto
2025-07-13,2025-07-13 05:30:00,0.7087303921384289,1194202622.657187,0.7087303921384289,0.7087303921384289,0.7087303921384289,ADA-USD,crypto
2025-07-14,2025-07-14 05:30:00,0.7378983923650405,1350750371.5082395,0.7378983923650405,0.7378983923650405,0.7378983923650405,ADA-USD,crypto
2025-07-14,2025-07-14 23:35:49,0.7378514269887773,1623726970.045729,0.7378514269887773,0.7378514269887773,0.7378514269887773,ADA-USD,crypto
